"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Butterfly (Pec Deck)",,"",2,"normal",120,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Butterfly (Pec Deck)",,"",3,"normal",120,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Seated Row (Machine)",,"",3,"normal",52,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Chest Press (Machine)",,"",1,"normal",73,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Chest Press (Machine)",,"",2,"normal",73,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Chest Press (Machine)",,"",3,"normal",73,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Single leg sit-to-stand",,"",1,"normal",,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Lunge (Dumbbell)",,"",0,"normal",,10,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Lunge (Dumbbell)",,"",1,"normal",25,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Lunge (Dumbbell)",,"",2,"normal",25,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Lunge (Dumbbell)",,"",3,"normal",25,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Plank",,"",0,"normal",,,,140,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Shoulder Press (Dumbbell)",,"",2,"normal",36,6,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Shoulder Press (Dumbbell)",,"",3,"normal",36,4,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Concentration Curl",,"",0,"normal",10,8,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Concentration Curl",,"",1,"normal",16,6,,,
"Puregym","16 Mar 2025, 10:25","16 Mar 2025, 11:37","","Concentration Curl",,"",2,"normal",16,6,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Pull Up (Assisted)",,"",0,"normal",14,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Pull Up (Assisted)",,"",1,"normal",4.5,6,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Pull Up (Assisted)",,"",2,"normal",,5,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Butterfly (Pec Deck)",,"",0,"normal",66,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Butterfly (Pec Deck)",,"",3,"normal",120,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Seated Row (Machine)",,"",3,"normal",52,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Chest Press (Machine)",,"",1,"normal",73,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Chest Press (Machine)",,"",2,"normal",73,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Chest Press (Machine)",,"",3,"normal",73,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Lunge (Dumbbell)",,"",0,"normal",,10,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Lunge (Dumbbell)",,"",1,"normal",25,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Shoulder Press (Dumbbell)",,"",2,"normal",36,6,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Concentration Curl",,"",0,"normal",10,8,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Concentration Curl",,"",1,"normal",16,6,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Concentration Curl",,"",2,"normal",16,6,,,
"Puregym","12 Mar 2025, 21:01","12 Mar 2025, 21:46","","Plank",,"",0,"normal",,,,135,
"Abs","9 Mar 2025, 10:14","9 Mar 2025, 10:20","","Crunch",,"",0,"normal",,12,,,
"Abs","9 Mar 2025, 10:14","9 Mar 2025, 10:20","","Crunch",,"",1,"normal",,12,,,
"Abs","9 Mar 2025, 10:14","9 Mar 2025, 10:20","","Crunch",,"",2,"normal",,12,,,
"Abs","9 Mar 2025, 10:14","9 Mar 2025, 10:20","","Plank",,"",0,"normal",,,,130,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Pull Up (Assisted)",,"",0,"normal",14,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Pull Up (Assisted)",,"",1,"normal",4.5,6,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Pull Up (Assisted)",,"",2,"normal",4.5,6,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Pull Up (Assisted)",,"",3,"normal",4.5,4,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Chest Press (Machine)",,"",0,"normal",39,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Chest Press (Machine)",,"",1,"normal",73,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Chest Press (Machine)",,"",2,"normal",73,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Seated Row (Machine)",,"",1,"normal",52,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Seated Row (Machine)",,"",2,"normal",52,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Seated Row (Machine)",,"",3,"normal",52,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Shoulder Press (Dumbbell)",,"",3,"normal",36,4,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Concentration Curl",,"",0,"normal",10,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Concentration Curl",,"",1,"normal",16,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Concentration Curl",,"",2,"normal",16,5,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Butterfly (Pec Deck)",,"",0,"normal",59,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Butterfly (Pec Deck)",,"",3,"normal",119,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Lunge (Dumbbell)",,"",0,"normal",,10,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Lunge (Dumbbell)",,"",1,"normal",25,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Lunge (Dumbbell)",,"",2,"normal",25,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Lunge (Dumbbell)",,"",3,"normal",25,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Single leg sit-to-stand",,"",0,"normal",,8,,,
"Puregym","9 Mar 2025, 09:18","9 Mar 2025, 10:18","","Single leg sit-to-stand",,"",1,"normal",,8,,,
"Abs","6 Mar 2025, 21:03","6 Mar 2025, 21:05","","Plank",,"",0,"normal",,,,121,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Pull Up (Assisted)",,"",0,"normal",14,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Pull Up (Assisted)",,"",1,"normal",9,6,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Pull Up (Assisted)",,"",2,"normal",4.5,5,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Butterfly (Pec Deck)",,"",0,"normal",59,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Butterfly (Pec Deck)",,"",1,"normal",113,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Butterfly (Pec Deck)",,"",2,"normal",113,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Seated Row (Machine)",,"",0,"normal",32,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Seated Row (Machine)",,"",1,"normal",45,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Seated Row (Machine)",,"",2,"normal",45,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Lunge (Dumbbell)",,"",0,"normal",,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Lunge (Dumbbell)",,"",1,"normal",25,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Lunge (Dumbbell)",,"",2,"normal",25,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Shoulder Press (Dumbbell)",,"",0,"normal",24,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Shoulder Press (Dumbbell)",,"",1,"normal",36,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Shoulder Press (Dumbbell)",,"",2,"normal",36,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Concentration Curl",,"",0,"normal",10,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Concentration Curl",,"",1,"normal",16,8,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Concentration Curl",,"",2,"normal",16,6,,,
"Puregym","6 Mar 2025, 20:23","6 Mar 2025, 21:05","","Chest Press (Machine)",,"",0,"normal",39,8,,,
